POD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Response ID,IP Address,Progress,Duration (in seconds),Finished,Location Latitude,Location Longitude,Consent,Online course material are likely to be accessible to me.,Videos my classmates share are likely to have captions.,Faculty use technology-based live polls during class to encourage classroom participation.,Image descriptions are likely to be available if I need them.,Faculty are likely to support individual differences and diverse perspectives in the classroom.,"Faculty are likely to work with me towards solving access challenges (e.g., assignment format, classroom activities, room arrangement).",I am likely to feel welcome while engaging in conversations with faculty.,I am likely to feel welcome while engaging in conversations with classmates.,Classmates are likely to support individual differences and diverse perspectives in the classroom.,"Classmates are likely to work with me towards solving access challenges (e.g., small-group discussions, group projects).",Faculty are likely to give me enough time to process information in class.Faculty are likely to give me enough time to process information in class.,Faculty are likely to provide slides or notes ahead of time.,"How likely are classmates to make an effort to communicate with you (e.g., making eye contact, waiting for the interpreter to finish, write back-and-forth)?",Faculty are likely to adapt their teaching strategies to accommodate my communication preferences.,Faculty are likely to engage in discussion of class content via email.,Faculty are likely to supplement lectures with slides and/or handouts.,Videos that are displayed around campus are likely to have captions.,Safety and emergency announcements are likely to be accessible to me.,"Classrooms are likely to be free of excess distracting noise (e.g., loud fans, echoes)",Campus housing is likely to have accessibility features such as flashing-light doorbells.,Campus fire alarms are likely to be accessible to me.,Classroom lighting is likely to be appropriate so I can easily see my instructor or interpreter.,The Disability Service Office is likely to consider my communication preferences when providing services.,"I am likely to be provided with consistent access providers (e.g., speech-to-text, interpreters).",The Disability Service Office is likely to provide dual-accommodations such as providing an interpreter and speech-to-text provider in the same class if I request it.,The Disability Service Office is likely to collect formal feedback from me about my service providers.,The Disability Service Office is likely to respond to my requests in a timely manner.,The Disability Service Office is likely to have a clear policy about what to do if I cannot make it to class.,My school is likely to provide accessible opportunities for networking.,My school is likely to host deaf-related events on campus.,I am likely to see a deaf faculty member on campus.,I am likely to have opportunities to connect with role models.,I am likely to have a deaf peer I can talk to that is supportive.,I am likely to become friends with my classmates.,I am likely to call campus home.,I am likely to participate in campus student activities.,I am likely to ask for help from my friends.,I am likely to ask for help from resources or offices on campus.,I identify my gender as: (select one),Would you describe yourself as transgender?,What year were you born?,Age,Were you born in the United States?,What year did you move to the United States?,AgeArriveUS,American Indian or Alaska Native,Asian,Black,Latinx,MiddleEastern,PacIslander,White,OtherRace,DescribeRace,Do not Identify w a disability,Sensory (visual),Sensory (hearing),Learning,Mobility,MentalHealth,MedCondition,A disability not listed,DisabiltyDescribe,Did you complete high school?,What year did you complete high school?,High school diploma,AltDiploma,GEDCert,OtherDiploma,OtherDiplomaDescribe,Deaf School (or school with all deaf students),Deaf program within a public school,Mainstreamed in a public school,Mainstreamed in a private school,HSOther,HSOtherDescribe,What year did you first attend a Deaf School? ,HS My classes were taught in sign language.,HS My classes were taught in English and I had an interpreter.,"HS My classes were taught in English and I had a speech-to-text provider (e.g., CART, C-Print, Typewell)",HS My classes were taught in English and I had no accommodations.,"HS Another method of instruction delivery, please describe","HS English, with minor accommodations",What school or training program are you currently attending?,Please describe your major or program,"Outside of high school, how many semesters have you been enrolled in your current school or training program?","Outside of high school, how many semesters have you been enrolled in any school or training program?",ACC most Interpreters,"ACC most Speech-to-Text (e.g., CART, C-Print, Typewell)",ACC most Note taking,"ACC most Assistive Listening Device (e.g., FM system, Roger pen, etc)",ACC most ,ACC most other,ACC most other describe,Receptive Language: listening/watching - Classroom lectures,Receptive Language: listening/watching - Small-group discussions,Receptive Language: listening/watching - One-on-one discussions with faculty,Receptive Language: listening/watching - Social interaction with peers,Expressive Language: sharing thoughts and ideas - Classroom lectures,Expressive Language: sharing thoughts and ideas - Small-group discussions,Expressive Language: sharing thoughts and ideas - One-on-one discussions with faculty,Expressive Language: sharing thoughts and ideas - Social interaction with peers,Institution Size,Institution Type,Community College,Accrediation,Interpreter Saturation,Zipcode,College Ranking,DA1,DA2,DA3,DA4,DA5,DA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_yQgFzP0YAWCHrtD,76.78.3.32,100,965,TRUE,42.896698,-78.88459778,"Yes, I agree to participate.",Likely,Not Likely,Not Likely,Not Likely,Likely,Likely,Likely,Somewhat Likely,Likely,Not Likely,Somewhat Likely,Not Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Not Likely,Somewhat Likely,Somewhat Likely,Not Likely,Not Likely,Somewhat Likely,Somewhat Likely,Likely,Likely,Likely,Likely,Extremely likely,Not Likely,Somewhat Likely,Not Likely,Not Likely,Not Likely,Not Likely,Somewhat Likely,Somewhat Likely,Not Likely,Somewhat Likely,Somewhat Likely,Female,No,1993,26,Yes,,,,,,,,,"White, European",,,,,Sensory (hearing),,,,,,deaf (lower d),Yes,2012,High school diploma,,,,,,,Mainstreamed in a public school,,,,,,,,,"Another method of instruction delivery, please describe",Taught in English. Had C cart,Dyouville College,MS in Occupational Therapy,4 semesters,"too many. Did 4 years of BS, few semesters at a community college, then graduate school",Interpreters,,Note taking,,,,,"English-based system (e.g., SEE, MCE)","English-based system (e.g., SEE, MCE)",Speechreading & Spoken English,Speechreading & Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Small,Private,No,MSCHE,21,14201,C,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3nwkxKEUkj81y5Y,73.224.93.176,100,1654,TRUE,30.16369629,-81.72910309,"Yes, I agree to participate.",Extremely likely,Somewhat Likely,Extremely likely,Somewhat Likely,Likely,Likely,Somewhat Likely,Somewhat Likely,Likely,Not Likely,Likely,Somewhat Likely,Somewhat Likely,Likely,Likely,Somewhat Likely,Likely,Likely,Extremely likely,Somewhat Likely,Somewhat Likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Likely,Extremely likely,Likely,Likely,Not Likely,Not Likely,Somewhat Likely,Not Likely,Somewhat Likely,Somewhat Likely,Not Likely,Somewhat Likely,Somewhat Likely,Nonbinary,No,1996,23,Yes,,,,,"Black, African American",,,,,,N/A,,,Sensory (hearing),,,Mental Health,,,,Yes,2016,High school diploma,,,,,Deaf School (or school with all deaf students),,,,,,2010,My classes were taught in sign language.,,,,,,Univ North Florida,Sociology with a concentration in social welfare,Currently two semesters.,"More than 2, I believe.",Interpreters,,,,Extended Test time,,,ASL,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Medium,Public,No,SACSCOC,87,32224,VC,,Sensory (hearing),,,Mental Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1era8nkGzbEKv6l,171.66.209.5,100,385,TRUE,37.42359924,-122.1618958,"Yes, I agree to participate.",Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Likely,Likely,Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Likely,Somewhat Likely,Likely,Likely,Likely,Somewhat Likely,Somewhat Likely,Likely,Not Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Likely,Somewhat Likely,Somewhat Likely,Likely,Likely,Likely,Likely,Somewhat Likely,Somewhat Likely,Likely,Somewhat Likely,Likely,Somewhat Likely,Likely,Somewhat Likely,Somewhat Likely,Female,No,1996,23,Yes,,,,,,,,,"White, European",,Caucasian,I do not identify with a disability,,,,,,,,,Yes,2014,High school diploma,,,,,,,,Mainstreamed in a private school,,,,,,,My classes were taught in English and I had no accommodations.,,,Stanford University,BS Human Biology,2,7,,,Note taking,,,,,ASL,ASL,ASL,ASL,ASL,ASL,ASL,Speechreading & Spoken English,Medium,Private,No,WSCUC,217,94305,MC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2BwBe7PmxaicABT,24.13.22.24,100,762,TRUE,42.18170166,-88.33039856,"Yes, I agree to participate.",Extremely likely,Extremely likely,Somewhat Likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Likely,Likely,Somewhat Likely,Not Likely,Likely,Extremely likely,Likely,Extremely likely,Not Likely,Extremely likely,Not Likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Somewhat Likely,Extremely likely,Extremely likely,Likely,Extremely likely,Not Likely,Somewhat Likely,Likely,Extremely likely,Extremely likely,Likely,Extremely likely,Extremely likely,Female,No,1999,20,Yes,,,,,,"Hispanic, Latinx, or Spanish Origin",,,,,,,,Sensory (hearing),,,,,,,Yes,2018,High school diploma,,,,,,Deaf program within a public school,Mainstreamed in a public school,,,,,,My classes were taught in English and I had an interpreter.,,,,,William Rainey Harper College,Pre Nursing,2,2,Interpreters,,Note taking,,Extended Test time,Other (please describe),Seating,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Large,Public,Yes,HLC,190,60067,NA,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2aytYIOVmPLReb6,107.77.215.232,100,1007,TRUE,30.22309875,-81.75559998,"Yes, I agree to participate.",Extremely likely,Not Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Likely,Likely,Likely,Likely,Likely,Somewhat Likely,Likely,Somewhat Likely,Somewhat Likely,Extremely likely,Likely,Somewhat Likely,Extremely likely,Not Likely,Not Likely,Extremely likely,Likely,Likely,Extremely likely,Extremely likely,Extremely likely,Likely,Not Likely,Likely,Somewhat Likely,Not Likely,Somewhat Likely,Not Likely,Likely,Somewhat Likely,Somewhat Likely,Extremely likely,Likely,Female,No,1999,20,Yes,,,,,,,,,"White, European",,White,,,Sensory (hearing),,,,,,,Yes,2017,High school diploma,,,,,,,Mainstreamed in a public school,,,,,,,"My classes were taught in English and I had a speech-to-text provider (e.g., CART, C-Print, Typewell)",,,,Univ North Florida,"Biology, BS in Biomedical Sciences",5 semesters,5 semesters,,,Note taking,"Assistive Listening Device (e.g., FM system, Roger pen, etc)",,Other (please describe),"Preferential seating, ability to record when not allowed",ASL,ASL,Spoken English,ASL,ASL,ASL,ASL,ASL,Medium,Public,No,SACSCOC,87,32224,VC,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_22zFVLzdRVPnAQb,199.87.1.254,100,576,TRUE,41.24119568,-77.00109863,"Yes, I agree to participate.",Somewhat Likely,Not Likely,Somewhat Likely,Somewhat Likely,Likely,Extremely likely,Likely,Likely,Somewhat Likely,Extremely likely,Likely,Somewhat Likely,Likely,Somewhat Likely,Likely,Likely,Somewhat Likely,Likely,Somewhat Likely,Somewhat Likely,Not Likely,Likely,Likely,Likely,Not Likely,Likely,Likely,Likely,Extremely likely,Not Likely,Not Likely,Extremely likely,Not Likely,Likely,Likely,Likely,Somewhat Likely,Likely,Female,No,1981,38,Yes,,,,,,,,,"White, European",,,,,Sensory (hearing),,,,,,,Yes,2000,High school diploma,,,,,,,Mainstreamed in a public school,,,,,,,"My classes were taught in English and I had a speech-to-text provider (e.g., CART, C-Print, Typewell)",,,,Drexel University,Doctor of education in educational management and leadership,2,2,,"Speech-to-Text (e.g., CART, C-Print, Typewell)",,,,,,Speechreading,Spoken English,Written/Text Communication,Spoken English,Spoken English,Spoken English,Written/Text Communication,Spoken English,Large,Private,No,MSCHE,18,19104,HC,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIS,134.134.139.76,100,657,TRUE,45.54829407,-122.8275986,"Yes, I agree to participate.",Extremely likely,Not Likely,Not Likely,Not Likely,Somewhat Likely,Not Likely,Likely,Likely,Likely,Likely,Not Likely,Somewhat Likely,Likely,Extremely likely,Extremely likely,Somewhat Likely,Somewhat Likely,Extremely likely,Not Likely,Somewhat Likely,Likely,Extremely likely,Likely,Likely,Extremely likely,Somewhat Likely,Likely,,Extremely likely,Likely,Somewhat Likely,Likely,Extremely likely,Extremely likely,Extremely likely,Likely,Extremely likely,Extremely likely,Female,No,1995,24,Yes,,,,,,"Hispanic, Latinx, or Spanish Origin",,,,,Meixcan American,I do not identify with a disability,,,,,,,,N/A,Yes,2013,High school diploma,,,,,,,Mainstreamed in a public school,,,,,,,,My classes were taught in English and I had no accommodations.,,,Calif St Univ Northridge,Computer Engineering,10,10,,,,,,Other (please describe),n/a,Written/Text Communication,Written/Text Communication,Spoken English,Spoken English,Written/Text Communication,Written/Text Communication,Spoken English,Spoken English,Large,Public,No,WSCUC,238,91330,LC,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3EAqGp3Nq0l0PUj,74.207.227.221,100,2320,TRUE,33.74899292,-84.38800049,"Yes, I agree to participate.",Extremely likely,Extremely likely,Likely,Extremely likely,Somewhat Likely,Extremely likely,Somewhat Likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Extremely likely,Extremely likely,Extremely likely,Not Likely,Extremely likely,Extremely likely,Extremely likely,Not Likely,Likely,Extremely likely,Somewhat Likely,Somewhat Likely,Likely,Extremely likely,Extremely likely,Likely,Extremely likely,Likely,Likely,Somewhat Likely,Extremely likely,Somewhat Likely,Somewhat Likely,Female,No,2000,19,Yes,,,,,"Black, African American",,,,,,Cherroke Indiana,,,,,,,,A disability not listed,,No,,,,,,,Deaf School (or school with all deaf students),,,,,,2015,My classes were taught in sign language.,,,,,,Austin Peay State University,PHD in veterinarian,Two Semester,Two,,,,,Extended Test time,,,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Large,Public,No,SACSCOC,125,78701,C,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1Ln7a8UihY3JMxL,174.202.31.226,100,771,TRUE,40.72720337,-73.94979858,"Yes, I agree to participate.",Somewhat Likely,Not Likely,Extremely likely,,Extremely likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Likely,Extremely likely,Not Likely,Somewhat Likely,Extremely likely,Not Likely,Extremely likely,Somewhat Likely,Not Likely,Not Likely,Likely,Somewhat Likely,Not Likely,Likely,Extremely likely,Likely,Not Likely,Not Likely,Somewhat Likely,Not Likely,Somewhat Likely,Extremely likely,Extremely likely,Not Likely,Somewhat Likely,Somewhat Likely,Likely,Likely,Likely,Somewhat Likely,Male,Yes,1996,23,Yes,,,,,,,,,"White, European",,,,Sensory (visual),Sensory (hearing),"Learning  (e.g., ADHD, dyslexia)",,Mental Health,,,,Yes,2014,High school diploma,,,,,,,,Mainstreamed in a private school,,,,,,,My classes were taught in English and I had no accommodations.,,,Univ Rochester,"Ba psych, ba ASL, bs brain and cognitive science",7,9,Interpreters,,Note taking,"Assistive Listening Device (e.g., FM system, Roger pen, etc)",Extended Test time,,,ASL,ASL,ASL,ASL,ASL,ASL,ASL,ASL,Medium,Private,No,MSCHE,220,14623,MC,Sensory (visual),Sensory (hearing),"Learning  (e.g., ADHD, dyslexia)",,Mental Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3O2PeYIVSiAt54U,73.203.52.110,100,1258,TRUE,39.47529602,-106.0224991,"Yes, I agree to participate.",Extremely likely,Somewhat Likely,Somewhat Likely,Not Likely,Likely,Likely,Extremely likely,Somewhat Likely,Likely,Likely,Not Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Extremely likely,Extremely likely,Somewhat Likely,Somewhat Likely,Likely,Not Likely,Likely,Somewhat Likely,Somewhat Likely,Likely,Not Likely,Somewhat Likely,Likely,Not Likely,Not Likely,Not Likely,Not Likely,Not Likely,Not Likely,Likely,Somewhat Likely,Not Likely,Not Likely,Not Likely,Female,No,1988,31,Yes,,,,,,,,,"White, European",,,,,Sensory (hearing),,,,,,,Yes,2007,High school diploma,,,,,,,Mainstreamed in a public school,,,,,,My classes were taught in English and I had an interpreter.,,,,,Colorado Mtn Col Glenwood Spgs,BA in Sustainable Studies,"A lot! 11. Enrolled in fall 2014, been in school year-round since then (fall, spring, summer).",Two semesters at California State University Northridge,Interpreters,,,,,,,ASL,SimCom,ASL,Spoken English,ASL,ASL,ASL,ASL,Not shown,Public,No,HLC,0,81601,NA,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_cNERZDfSjFqFcdj,107.77.215.225,100,1454,TRUE,30.22309875,-81.75559998,"Yes, I agree to participate.",Extremely likely,Somewhat Likely,Not Likely,Likely,Extremely likely,Extremely likely,Likely,Extremely likely,Likely,Somewhat Likely,Somewhat Likely,Likely,Somewhat Likely,Not Likely,Somewhat Likely,Extremely likely,Extremely likely,Likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Likely,Extremely likely,Likely,Extremely likely,,Likely,Somewhat Likely,Not Likely,Extremely likely,Not Likely,Not Likely,Not Likely,Not Likely,Not Likely,Not Likely,Male,No,1993,26,No,1994,1,,,"Black, African American",,,,,,,,,Sensory (hearing),"Learning  (e.g., ADHD, dyslexia)",,,,,,Yes,2011,High school diploma,,,,,,,Mainstreamed in a public school,,,,,,,,My classes were taught in English and I had no accommodations.,,,Univ North Florida,BA in Mathematics,15,17,,,,,,Other (please describe),Preferential seating,ASL,ASL,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Medium,Public,No,SACSCOC,87,32224,VC,,Sensory (hearing),"Learning  (e.g., ADHD, dyslexia)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_RxnrwV2ays65Rm1,129.101.127.98,100,651,TRUE,46.73240662,-117.0001984,"Yes, I agree to participate.",Extremely likely,Somewhat Likely,Likely,Extremely likely,Likely,Extremely likely,Likely,Somewhat Likely,Likely,Extremely likely,Extremely likely,Extremely likely,Likely,Likely,Likely,Extremely likely,Likely,Extremely likely,Not Likely,Somewhat Likely,Likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Likely,Extremely likely,Likely,Somewhat Likely,Not Likely,Somewhat Likely,Somewhat Likely,Likely,Extremely likely,Likely,Likely,Somewhat Likely,Female,No,1996,23,Yes,,,,,,,,,"White, European",,Norwegian,I do not identify with a disability,,,,,,,,Anxiety; not debilitating,Yes,2014,High school diploma,,,,,,,Mainstreamed in a public school,,,,,,,,My classes were taught in English and I had no accommodations.,,,University of Idaho,M.S. Animal Science,9,9,,,Note taking,,,,,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Written/Text Communication,Written/Text Communication,Medium,Public,No,NWCCU,2,83844,C,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_etlxQM32b1B39Tj,72.90.147.53,100,44,TRUE,40.63540649,-74.25559998,"No, I would like to exit this survey.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3m2Hjv2bVktHU5z,96.236.156.127,100,949,TRUE,40.39259338,-79.90519714,"Yes, I agree to participate.",Not Likely,Likely,Somewhat Likely,Likely,Somewhat Likely,Likely,Somewhat Likely,Somewhat Likely,Likely,Somewhat Likely,Likely,Likely,Likely,Somewhat Likely,Somewhat Likely,Likely,Not Likely,Somewhat Likely,Likely,Not Likely,Not Likely,Likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,,Likely,Not Likely,Not Likely,Somewhat Likely,Not Likely,Somewhat Likely,Somewhat Likely,Not Likely,Likely,Somewhat Likely,Female,No,1998,21,Yes,,,,,,,,,"White, European",,American white,,,Sensory (hearing),,,,,,,Yes,2017,High school diploma,,,,,,,Mainstreamed in a public school,,,,,,My classes were taught in English and I had an interpreter.,,,,,Point Park University,Accounting,4,4 Point Park University,,,,"Assistive Listening Device (e.g., FM system, Roger pen, etc)",Extended Test time,,,,,,,,,,,Small,Private,No,MSCHE,67,15222,C,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1LiBqPvw2xrw72n,75.66.110.137,100,56,TRUE,35.11239624,-89.90339661,"No, I would like to exit this survey.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,Spoken English,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_6gRwlxj2NiLqWdP,97.83.253.34,100,1477,TRUE,43.24780273,-89.34369659,"Yes, I agree to participate.",Not Likely,Not Likely,Likely,Likely,Extremely likely,Likely,Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Not Likely,Somewhat Likely,Not Likely,Likely,Not Likely,Likely,Not Likely,Not Likely,,Not Likely,Somewhat Likely,Not Likely,Likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Somewhat Likely,Not Likely,Not Likely,Somewhat Likely,Not Likely,Not Likely,Not Likely,Not Likely,Somewhat Likely,Likely,Female,No,1972,47,Yes,,,,,,,,,"White, European",,,I do not identify with a disability,,,,,,,,I do not identify with a disability,Yes,1991,High school diploma,,,,,Deaf School (or school with all deaf students),,,,,,1984,My classes were taught in sign language.,,,,,,#N/A,MSW,9,15,Interpreters,,Note taking,,Extended Test time,,,,,,,,,,,,,,#N/A,,,,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1r9CfBvMALCGthm,24.8.178.196,100,816,TRUE,39.89830017,-104.8718033,"Yes, I agree to participate.",Not Likely,Not Likely,Somewhat Likely,Not Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Not Likely,Not Likely,Not Likely,Somewhat Likely,Not Likely,Somewhat Likely,Not Likely,Not Likely,Not Likely,,Somewhat Likely,Likely,Likely,Not Likely,Somewhat Likely,Not Likely,Not Likely,Somewhat Likely,,Not Likely,Somewhat Likely,Not Likely,Not Likely,Somewhat Likely,Not Likely,Not Likely,Not Likely,Likely,Not Likely,Female,No,1981,38,Yes,,,,,,,,,"White, European",,White,,,Sensory (hearing),,,,,,,Yes,2000,High school diploma,,,,,,Deaf program within a public school,,,,,,,My classes were taught in English and I had an interpreter.,,,,,Lamar University Beaumont,Doctoral in Deaf Studies and Deaf Education,5,19,Interpreters,"Speech-to-Text (e.g., CART, C-Print, Typewell)",,,,,,ASL,ASL,ASL,ASL,ASL,ASL,ASL,ASL,Medium,Public,No,SACSCOC,1,77705,LC,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
